YYYYMM,Long_ACCRUAL_ADJ,Short_ACCRUAL_ADJ,Spread_ACCRUAL_ADJ,Long_ASSET_GROWTH,Short_ASSET_GROWTH,Spread_ASSET_GROWTH,Long_COMPOSITE_ISSUE,Short_COMPOSITE_ISSUE,Spread_COMPOSITE_ISSUE,Long_DISTRESS,Short_DISTRESS,Spread_DISTRESS,Long_GP_ADJ,Short_GP_ADJ,Spread_GP_ADJ,Long_INVASSET,Short_INVASSET,Spread_INVASSET,Long_MOMENTUM,Short_MOMENTUM,Spread_MOMENTUM,Long_NOA,Short_NOA,Spread_NOA,Long_OSCORE,Short_OSCORE,Spread_OSCORE,Long_ROA,Short_ROA,Spread_ROA,Long_STOCK_ISSUE,Short_STOCK_ISSUE,Spread_STOCK_ISSUE
198306,0.067255,0.038914,0.028340798,0.037931,0.029757,0.008173682,0.024211,0.062566,-0.038355,0.056871,0.025166,0.031704796,0.055321,-0.014383,0.069704382,0.051855,0.050435,0.001420333,0.058721,0.042172,0.016548161,0.001627,0.020407,-0.018780594,0.04714,0.064224,-0.017083602,0.059099,0.05019,0.008909062,0.042625,0.038481,0.00414395
198307,-0.021298,-0.051678,0.030380027,-0.021674,-0.059932,0.038257879,0.002768,-0.055382,0.058149457,-0.022973,-0.038224,0.015250854,-0.032817,-0.025053,-0.007764395,-0.020619,-0.061276,0.040657597,-0.080897,-0.027703,-0.053194264,-0.027264,-0.043014,0.015750895,-0.040659,-0.038285,-0.002374455,-0.043043,-0.063682,0.020638508,-0.016108,-0.051993,0.035885511
198308,-0.018623,-0.013962,-0.004660894,-0.012774,-0.020445,0.00767182,0.034193,-0.037484,0.071676967,-0.018205,0.006121,-0.024325192,-0.018166,0.010657,-0.028823054,-0.034657,-0.024789,-0.009867482,-0.045254,-0.005268,-0.039985971,-0.011887,-0.01422,0.002333655,-0.003089,-0.035897,0.032807673,-0.013284,-0.000846,-0.012437114,0.016825,-0.027203,0.044028046
198309,0.033832,0.005353,0.02847938,0.025772,0.005676,0.020096324,0.003477,0.020909,-0.017431568,0.025158,0.013437,0.011721325,0.038068,0.018545,0.019523245,0.047106,0.000175,0.046931198,0.014882,0.037048,-0.02216586,0.023947,0.014356,0.009591618,0.026892,-0.011989,0.038880465,0.031912,-0.006612,0.038523624,0.011312,0.023215,-0.011903418
198310,-0.01331,-0.066145,0.052835018,-0.027552,-0.064978,0.037425925,-0.000509,-0.076219,0.075710146,-0.006162,-0.064015,0.057852677,-0.012408,-0.03083,0.018421959,-0.025093,-0.074207,0.049114341,-0.093723,-0.016057,-0.077665985,-0.037928,-0.045194,0.007266772,-0.026917,-0.046129,0.019211816,-0.031569,-0.052857,0.021288302,-0.007391,-0.046426,0.039034812
198311,0.020846,0.054046,-0.0332,0.070733,0.039623,0.031110261,0.01928,0.042757,-0.023477419,-0.002698,0.066461,-0.069159611,-0.00092,0.054692,-0.055612236,0.046225,0.040599,0.005625772,0.055417,0.039349,0.016067259,0.053964,0.013567,0.040397353,0.012731,0.033092,-0.02036073,0.01448,0.044503,-0.030023479,0.02224,0.02015,0.002089374
198312,0.008806,-0.027523,0.036328962,0.017025,-0.021546,0.038570235,0.002808,-0.029356,0.032163323,0.002623,-0.006383,0.009006256,-0.002806,-0.006501,0.003694928,0.006224,-0.021592,0.027815722,-0.025731,0.003902,-0.029632809,-0.00086,-0.030066,0.029205352,-0.000284,-0.017994,0.017709811,-0.012314,-0.008945,-0.003369501,0.001758,-0.037298,0.03905591
198401,-0.025908,-0.043334,0.017425594,-0.01485,-0.052871,0.038021544,0.043491,-0.060989,0.104479916,-0.044321,-0.014748,-0.029573638,-0.051541,-0.00217,-0.049370927,-0.002369,-0.04993,0.047560879,-0.071334,-0.020432,-0.050901901,0.00492,-0.03956,0.044479925,-0.043996,-0.010563,-0.033432593,-0.060197,-0.008954,-0.051242502,0.018583,-0.048168,0.066750687
198402,-0.057189,-0.043772,-0.013417678,-0.064855,-0.066249,0.001394429,0.012431,-0.069206,0.081637682,-0.029102,-0.07302,0.043918422,-0.037119,-0.035831,-0.001287915,-0.075033,-0.050602,-0.024431516,-0.060293,-0.056693,-0.003599201,-0.052067,-0.061015,0.008948742,-0.036762,-0.075695,0.038933543,-0.042617,-0.064025,0.021408291,-0.011147,-0.058742,0.047594783
198403,0.01452,0.003551,0.010968183,0.051258,0.002975,0.048283297,0.011718,-0.002638,0.014355315,0.009422,0.019047,-0.009624672,0.021622,0.018973,0.002649589,0.033897,0.001597,0.032299949,0.025705,-0.009702,0.035406606,0.012636,-0.001714,0.014350123,0.016381,0.009755,0.006625719,0.020418,0.034075,-0.013656236,0.0152,-0.011285,0.026484619
198404,0.017998,0.002342,0.015655686,-0.021168,0.005129,-0.026296225,0.026476,-0.000243,0.026718883,0.014118,-0.053863,0.067981475,0.009372,-0.021177,0.030549049,-0.009221,0.010576,-0.019797303,0.016626,-0.002013,0.018638591,-0.008961,-0.019894,0.010933022,-0.001349,-0.032631,0.031281595,0.008178,-0.030235,0.038412503,0.021808,-0.005739,0.027546752
198405,-0.044642,-0.058343,0.013700917,-0.065154,-0.066627,0.001473372,-0.055358,-0.069347,0.013988319,-0.02698,-0.09482,0.067839982,-0.044802,-0.092836,0.048033748,-0.059174,-0.061109,0.001935649,-0.054818,-0.090807,0.035988642,-0.079105,-0.038203,-0.04090237,-0.037734,-0.063277,0.02554285,-0.046618,-0.100299,0.053680461,-0.040572,-0.068438,0.02786522
198406,0.014384,0.031672,-0.017288235,0.010715,0.047657,-0.036942309,0.018849,0.02986,-0.011010975,0.024881,0.005843,0.019037986,0.029508,0.022457,0.007051844,0.026019,0.027973,-0.001954563,0.015389,0.020419,-0.005029438,0.034263,0.027247,0.007016757,0.024375,0.012083,0.012291919,0.033528,-0.010844,0.044371772,0.045842,0.028382,0.017460001
198407,-0.027814,-0.040604,0.012789141,-0.069308,-0.043565,-0.02574255,-0.030058,-0.031855,0.001797075,-0.004813,-0.0775,0.072686981,0.008552,-0.021597,0.030148463,-0.043015,-0.04176,-0.001254442,-0.022221,-0.06551,0.043288875,-0.004234,-0.044434,0.040200712,-0.010152,-0.082818,0.072665527,0.004529,-0.07033,0.074858926,-0.022936,-0.039466,0.016530248
198408,0.119136,0.13391,-0.01477414,0.122308,0.138687,-0.016379054,0.11898,0.136989,-0.01800864,0.091545,0.161045,-0.069499724,0.10858,0.13345,-0.024870396,0.134313,0.13597,-0.001656803,0.086885,0.150997,-0.064112554,0.112016,0.132142,-0.020125911,0.115553,0.117094,-0.001541541,0.112174,0.137701,-0.025527805,0.106444,0.129809,-0.023364985
198409,-0.017886,-0.025509,0.007622738,-0.009706,-0.022788,0.013082602,0.02784,-0.012547,0.040386996,0.000614,-0.008953,0.009566596,-0.004963,0.032467,-0.03742958,-0.005214,-0.032301,0.027087085,0.012919,-0.034493,0.047411936,0.029524,-0.010975,0.040499132,-0.008853,0.000394,-0.009247518,-0.016942,0.013164,-0.030105781,0.004016,-0.009234,0.01325029
198410,-0.006793,-0.017459,0.010666367,-0.027523,-0.008457,-0.019065726,-0.005141,-0.002565,-0.00257593,0.010589,-0.037707,0.048295274,0.006124,0.014783,-0.00865923,-0.001943,-0.020019,0.018075686,0.004723,-0.028144,0.032866322,0.025889,0.006059,0.019829646,0.005586,-0.019366,0.024952418,0.009896,-0.034252,0.044148756,0.00696,0.001196,0.005763246
198411,-0.027948,-0.034795,0.00684756,-0.018158,-0.036371,0.018212816,0.005056,-0.040102,0.04515792,-0.010527,-0.035094,0.024566882,-0.012101,0.001007,-0.013107683,-0.015198,-0.040241,0.025043043,-0.011481,-0.036103,0.02462183,-0.007875,-0.024546,0.01667064,-0.009561,-0.024922,0.015360886,-0.02143,-0.014293,-0.007137139,-0.003197,-0.026526,0.023328914
198412,0.026903,0.036432,-0.009529513,0.00074,0.025745,-0.025005325,0.023037,0.027222,-0.00418491,0.024899,0.008635,0.016264529,0.017052,0.047295,-0.030243384,0.022194,0.017139,0.005055386,0.026472,0.022542,0.003930388,0.051695,0.020653,0.031041319,0.024035,-0.00864,0.032674163,0.031237,0.008824,0.022413291,0.027223,0.038541,-0.011318538
198501,0.085341,0.125373,-0.040032114,0.098347,0.131993,-0.033645689,0.053833,0.121029,-0.067196203,0.073081,0.160147,-0.08706568,0.098377,0.105561,-0.007184064,0.097123,0.125396,-0.028273669,0.066098,0.147016,-0.080917997,0.100032,0.102751,-0.002719159,0.088165,0.115165,-0.026999917,0.106691,0.102631,0.004059881,0.083484,0.101446,-0.017962766
198502,0.003519,0.002967,0.000551461,0.017427,-0.001675,0.019102306,0.032646,0.005702,0.026943401,0.013238,0.005001,0.008236574,0.020116,0.021993,-0.001877388,0.01221,-0.002377,0.014586609,0.02872,0.004524,0.024195991,0.025683,0.008012,0.017671178,0.007221,0.025374,-0.018153226,0.017508,0.006829,0.010678156,0.029721,0.008708,0.021013153
198503,-0.012921,-0.061257,0.048335543,0.014208,-0.029268,0.043475362,0.026219,-0.021678,0.047896325,-0.020759,-0.006374,-0.014385171,-0.008788,0.00145,-0.010238702,-0.008769,-0.041441,0.032672186,-0.006093,-0.002088,-0.004005062,0.00057,-0.012414,0.012984664,-0.015231,0.018336,-0.033566671,-0.01888,-0.006324,-0.012556233,0.007571,-0.012108,0.019678666
198504,-0.022212,-0.0379,0.015687888,-0.007217,-0.012598,0.005381407,-0.003654,-0.020779,0.017125638,-0.014964,-0.025925,0.010961574,-0.006504,0.03508,-0.04158451,-0.018899,-0.026439,0.007540278,0.000557,-0.030716,0.031273572,0.025103,-0.027035,0.052138063,-0.014826,-0.01332,-0.001506067,-0.008788,-0.005092,-0.003695611,-0.00466,-0.009457,0.004796849
198505,0.05974,0.046904,0.012835936,0.037789,0.03853,-0.000741028,0.057714,0.050806,0.006907808,0.06026,0.032441,0.027818616,0.063448,0.058516,0.004932549,0.06073,0.040396,0.020334199,0.075967,-0.001526,0.077493438,0.065605,0.042962,0.022642587,0.051255,0.032511,0.01874473,0.082987,0.027258,0.05572951,0.056644,0.05231,0.004333446
198506,0.013775,0.00712,0.006654836,0.009722,0.028358,-0.018635458,0.021649,0.01421,0.007439701,0.004541,-0.019507,0.024047394,0.004094,0.030169,-0.026074529,0.024455,0.023461,0.000993413,0.038858,-0.008811,0.047669137,0.032074,0.029919,0.00215467,0.001329,0.01157,-0.010241486,0.017587,-0.011149,0.028735487,0.021262,0.020164,0.001097758
198507,0.014763,0.00928,0.005483255,-0.008879,-0.009063,0.000183588,-0.008661,0.001874,-0.010534995,-0.005427,0.044572,-0.049999567,-0.001468,-0.017206,0.015737854,-0.015534,0.000166,-0.015699703,-0.014962,0.040125,-0.055086676,-0.019257,-0.002964,-0.016292637,0.018075,0.016542,0.001532952,-0.003882,0.022115,-0.025996648,-0.002591,-0.006268,0.003677263
198508,-0.003214,-0.017821,0.014606727,0.006955,-0.018101,0.025055749,0.007519,-0.016542,0.024060203,-0.009252,-0.009892,0.000639264,-0.007438,-0.013761,0.006322629,0.000507,-0.01578,0.016287409,-0.009932,-0.028539,0.01860686,-0.008438,-0.008259,-0.000179072,-0.019677,-0.009166,-0.010511665,-0.014238,-0.003419,-0.010818624,0.00694,-0.026836,0.033776147
198509,-0.029172,-0.064693,0.03552144,-0.035123,-0.058205,0.023082541,-0.011134,-0.074813,0.063678868,-0.030056,-0.090349,0.06029368,-0.013646,-0.054608,0.040962478,-0.033306,-0.069673,0.036367664,-0.050216,-0.079118,0.028902423,-0.050384,-0.069947,0.019563789,-0.036445,-0.069665,0.033220641,-0.039576,-0.054316,0.014739978,-0.021511,-0.069335,0.047823984
198510,0.043168,0.043073,0.000095272,0.024304,0.062245,-0.03794087,0.043502,0.041069,0.002433343,0.048708,0.023446,0.025262543,0.059097,0.08409,-0.024993535,0.008178,0.047186,-0.039008217,0.07202,0.005142,0.066877887,0.068496,0.050211,0.018285374,0.038284,0.042979,-0.00469539,0.041319,0.033532,0.007787622,0.047893,0.050577,-0.002684722
198511,0.068564,0.091126,-0.022562054,0.076456,0.0616,0.014855541,0.039466,0.081028,-0.041561749,0.092149,0.075467,0.016681486,0.081915,0.078728,0.003187188,0.086726,0.071057,0.015668143,0.078533,0.069606,0.008927518,0.080304,0.06759,0.012714366,0.084996,0.040988,0.044008285,0.094143,0.060348,0.033794844,0.063605,0.0624,0.001204585
198512,0.02933,0.047578,-0.018247492,0.035905,0.03585,5.54533E-05,0.012884,0.038885,-0.026000917,0.060608,0.023522,0.037086019,0.067089,0.043163,0.023925677,0.04893,0.025944,0.022985816,0.037582,0.041564,-0.003982268,0.049929,0.031471,0.018457993,0.062112,0.032355,0.029757795,0.063272,0.041156,0.022116306,0.033523,0.040419,-0.006895905
198601,-0.000642,0.008759,-0.009400995,-0.039146,0.011307,-0.050453159,-0.016663,0.022486,-0.039149436,0.007282,0.00378,0.003501817,0.002105,0.039463,-0.03735825,-0.005792,0.013872,-0.019664597,0.045493,-0.025093,0.070585675,0.004589,0.026613,-0.022024092,-0.006515,0.019836,-0.026350968,0.004096,0.004019,7.70661E-05,0.004167,0.024647,-0.020480624
198602,0.068849,0.076498,-0.007648873,0.056007,0.083052,-0.027045312,0.07238,0.079318,-0.006938415,0.066201,0.067782,-0.001581201,0.045596,0.094785,-0.049188413,0.079261,0.069317,0.009944496,0.084799,0.050873,0.033926117,0.097843,0.06986,0.027982712,0.059462,0.056108,0.003354635,0.061416,0.06023,0.001186085,0.08086,0.07423,0.006629562
198603,0.06823,0.060197,0.008032436,0.041569,0.056915,-0.015345834,0.063102,0.065877,-0.002774709,0.057089,0.020546,0.036543308,0.059033,0.059802,-0.000769398,0.050999,0.050053,0.000946737,0.054341,0.013985,0.04035574,0.060424,0.040615,0.019809456,0.047427,0.044384,0.003042982,0.06041,0.040745,0.019665428,0.06959,0.048601,0.020989926
198604,-0.027075,0.00775,-0.034824762,0.023333,-0.009351,0.032684453,-0.01507,-0.010157,-0.004912296,-0.005485,-0.021555,0.016070425,0.021357,-0.035237,0.056594247,0.021827,0.000789,0.021037598,0.002562,-0.003747,0.006308856,-0.008034,-0.018274,0.01023964,0.022368,0.021181,0.001186383,0.015199,-0.026885,0.042083797,-0.00496,-0.017204,0.012244362
198605,0.049599,0.072846,-0.023247023,0.054424,0.062708,-0.008284131,0.061675,0.045405,0.016270095,0.043529,0.054417,-0.010887851,0.089985,0.052926,0.037058917,0.040049,0.080097,-0.040048095,0.068,0.051181,0.016819121,0.049319,0.055452,-0.006133118,0.036593,0.037506,-0.000913727,0.084317,0.024695,0.059622403,0.068276,0.051948,0.016327708
198606,-0.009895,-0.001482,-0.008413562,-0.022288,0.020699,-0.042987335,0.02005,0.003297,0.016752903,0.013654,-0.056142,0.069795834,0.047062,0.001725,0.045336769,0.007109,0.006923,0.000185635,0.03053,-0.045314,0.075844006,0.006325,0.014531,-0.008205763,0.008162,-0.007846,0.016008442,0.044438,-0.022452,0.066889138,0.031962,0.001386,0.030575889
198607,-0.095779,-0.098592,0.002813388,-0.098416,-0.087666,-0.010750476,-0.032579,-0.081995,0.049416271,-0.055263,-0.137202,0.081938899,-0.062815,-0.062582,-0.000233768,-0.069235,-0.086427,0.017191197,-0.075855,-0.112861,0.0370066,-0.078408,-0.076989,-0.001418537,-0.071767,-0.107471,0.035704232,-0.069687,-0.111142,0.041454662,-0.048933,-0.077143,0.028210563
198608,0.067676,0.041019,0.026656839,0.09912,0.044141,0.054978957,0.094218,0.051919,0.042299342,0.04738,0.123355,-0.075974688,0.027046,0.067103,-0.040057547,0.068644,0.054494,0.014150354,0.039768,0.124523,-0.084754628,0.060526,0.050374,0.010151395,0.05483,0.049319,0.005510514,0.049979,0.081804,-0.03182473,0.06831,0.05802,0.010290518
198609,-0.072185,-0.090537,0.018352792,-0.04051,-0.094179,0.053668339,-0.064645,-0.080097,0.015451883,-0.090104,-0.003825,-0.086279641,-0.103178,-0.101723,-0.001454731,-0.056675,-0.086986,0.030311061,-0.116146,-0.005721,-0.110424737,-0.099596,-0.088432,-0.01116437,-0.094389,-0.05467,-0.039719046,-0.107941,-0.033996,-0.073945822,-0.084118,-0.067848,-0.016269509
198610,0.053901,0.083033,-0.029131934,0.046606,0.071932,-0.025326181,0.055776,0.039148,0.016627864,0.023469,0.051797,-0.028327937,0.08204,0.017205,0.064835797,0.041454,0.070185,-0.028730661,0.073417,0.031505,0.041911463,0.02625,0.077158,-0.050908145,0.036457,0.027705,0.008752099,0.075019,0.04168,0.033338987,0.064889,0.049197,0.015692339
198611,0.018354,0.011126,0.007227367,0.024436,0.006345,0.018090865,0.027858,-0.014581,0.042438737,0.020131,-0.008927,0.029058446,0.015832,-0.014175,0.030007616,0.017861,0.019269,-0.001408142,0.005537,0.009249,-0.003711988,-0.006641,0.01027,-0.016910456,0.038576,-0.015776,0.054351432,0.023035,-0.014695,0.037730081,0.02322,-0.016535,0.039755739
198612,-0.034497,-0.04525,0.010753398,-0.027046,-0.036481,0.009435113,-0.028479,-0.021625,-0.006854194,-0.008219,-0.054659,0.046439933,-0.034489,-0.019746,-0.014743721,-0.038174,-0.03154,-0.006634159,-0.021312,-0.048748,0.027436643,-0.025552,-0.035555,0.010003566,-0.014336,-0.043254,0.028917187,-0.015321,-0.045734,0.030412503,-0.018354,-0.032528,0.014173612
198701,0.150724,0.1383,0.012423383,0.143037,0.136579,0.006457532,0.130441,0.130572,-0.000131383,0.166951,0.110176,0.056774963,0.144756,0.088906,0.055849626,0.136761,0.13686,-0.000099096,0.182231,0.150713,0.03151779,0.102856,0.148223,-0.045367106,0.14571,0.130028,0.015681708,0.160677,0.133363,0.027313441,0.143004,0.110465,0.032538815
198702,0.06469,0.093156,-0.028465992,0.049511,0.064928,-0.015416626,0.008291,0.068974,-0.060683181,0.053442,0.06296,-0.00951781,0.086913,0.058944,0.027969386,0.053824,0.046748,0.007076258,0.052405,0.089486,-0.03708115,0.058797,0.05834,0.000456798,0.083296,0.064181,0.019114593,0.094047,0.047209,0.046838315,0.031295,0.060336,-0.029040863
198703,0.020609,-0.003052,0.023661413,0.0689,0.009013,0.059887106,0.061964,0.019004,0.042959962,0.012904,0.049295,-0.036390865,0.020063,-0.021988,0.042051356,0.021014,0.013835,0.007179732,0.035917,-0.013401,0.049317916,-0.014468,0.001966,-0.016434202,0.021045,0.028691,-0.00764582,0.011418,0.03762,-0.026201994,0.036424,0.008948,0.027476568
198704,0.027157,-0.03192,0.05907698,-0.006866,-0.038455,0.031588896,0.004505,-0.026249,0.030753993,0.010558,-0.026988,0.037545418,-0.030593,-0.045471,0.014877908,-0.035392,-0.020195,-0.01519714,0.006922,-0.05146,0.058381996,-0.030502,-0.037419,0.006917243,0.002247,-0.025323,0.027569236,-0.01848,0.007209,-0.025688572,-0.015041,-0.035627,0.020585503
